lon,lat,id,eu_dem_v11_E40N10,eu_dem_v11_E50N20,eu_dem_v11_E20N20,eu_dem_v11_E30N10,eu_dem_v11_E40N20,eu_dem_v11_E20N10,eu_dem_v11_E50N30,eu_dem_v11_E30N20,eu_dem_v11_E50N10,eu_dem_v11_E40N30,eu_dem_v11_E30N40,eu_dem_v11_E30N30
-4.614,39.280,430648,,,,596.59668,,,,,,,,
-3.425,57.070,463395,,,,,,,,,,,,822.57886
-4.594,39.191,430649,,,,594.72961,,,,,,,,
-3.522,57.334,463392,,,,,,,,,,,,230.47899
-4.495,38.747,430654,,,,539.54114,,,,,,,,
-3.489,57.246,463393,,,,,,,,,,,,460.48831
16.019,38.197,561698,757.11383,,,,,,,,,,,
-4.475,38.658,430655,,,,607.33026,,,,,,,,
-3.331,56.806,463398,,,,,,,,,,,,363.94901
16.011,38.106,561699,628.60974,,,,,,,,,,,
-4.534,38.925,430652,,,,705.77008,,,,,,,,
-3.300,56.718,463399,,,,,,,,,,,,352.23209
16.035,38.377,561696,236.01323,,,,,,,,,,,
-4.515,38.836,430653,,,,694.13251,,,,,,,,
-3.394,56.982,463396,,,,,,,,,,,,365.08810
16.027,38.287,561697,544.43231,,,,,,,,,,,
-4.735,39.812,430642,,,,556.15137,,,,,,,,
-3.362,56.894,463397,,,,,,,,,,,,702.33270
-4.715,39.723,430643,,,,577.56647,,,,,,,,
-2.737,55.043,463418,,,,,,,,,,,,118.42921
-4.776,39.989,430640,,,,,,,,374.34216,,,,
-2.709,54.954,463419,,,,,,,,,,,,97.43553
16.003,38.016,561700,828.74078,,,,,,,,,,,
-4.756,39.901,430641,,,,511.46411,,,,,,,,
-2.794,55.219,463416,,,,,,,,,,,,143.71733
15.995,37.925,561701,86.78939,,,,,,,,,,,
-4.654,39.457,430646,,,,645.21265,,,,,,,,
-2.766,55.131,463417,,,,,,,,,,,,213.28915
-4.634,39.369,430647,,,,715.76770,,,,,,,,
-2.626,54.690,463422,,,,,,,,,,,,118.25048
-4.694,39.635,430644,,,,733.49799,,,,,,,,
-2.599,54.601,463423,,,,,,,,,,,,135.88454
-4.674,39.546,430645,,,,966.28680,,,,,,,,
-2.682,54.866,463420,,,,,,,,,,,,473.90149
-5.622,43.345,430602,,,,,,,,406.96005,,,,
-2.654,54.778,463421,,,,,,,,,,,,207.11131
-5.598,43.257,430603,,,,,,,,487.52307,,,,
-2.967,55.748,463410,,,,,,,,,,,,324.92001
-5.670,43.521,430600,,,,,,,,23.97130,,,,
-2.938,55.660,463411,,,,,,,,,,,,486.49884
-5.646,43.433,430601,,,,,,,,322.90652,,,,
-3.026,55.924,463408,,,,,,,,,,,,35.76000
-5.527,42.993,430606,,,,,,,,1288.48730,,,,
-2.997,55.836,463409,,,,,,,,,,,,171.88000
-5.503,42.905,430607,,,,,,,,1678.14893,,,,
-2.851,55.395,463414,,,,,,,,,,,,152.10590
24.029,50.885,594490,,,,,,,201.97775,,,,,
-5.574,43.169,430604,,,,,,,,1011.04584,,,,
-2.822,55.307,463415,,,,,,,,,,,,416.92108
24.003,50.797,594491,,,,,,,220.76286,,,,,
-5.550,43.081,430605,,,,,,,,1319.09351,,,,
-2.909,55.572,463412,,,,,,,,,,,,385.79999
-2.880,55.484,463413,,,,,,,,,,,,276.78674
24.056,50.973,594489,,,,,,,184.47026,,,,,
23.923,50.532,594494,,,,,,,232.95087,,,,,
23.896,50.444,594495,,,,,,,226.33029,,,,,
23.976,50.709,594492,,,,,,,187.97621,,,,,
16.221,40.363,561674,535.70807,,,,,,,,,,,
23.949,50.621,594493,,,,,,,199.11194,,,,,
-5.694,43.609,430599,,,,,,,,,,,,
16.212,40.273,561675,308.76804,,,,,,,,,,,
16.238,40.544,561672,345.76337,,,,,,,,,,,
16.229,40.453,561673,619.98291,,,,,,,,,,,
-5.251,41.935,430618,,,,,,,,733.48608,,,,
16.186,40.003,561678,1334.93616,,,,,,,,,,,
-5.228,41.847,430619,,,,,,,,729.34680,,,,
16.177,39.912,561679,1696.70874,,,,,,,,,,,
-5.296,42.111,430616,,,,,,,,766.08295,,,,
16.203,40.183,561676,707.69562,,,,,,,,,,,
-5.273,42.023,430617,,,,,,,,706.98596,,,,
16.194,40.093,561677,324.13187,,,,,,,,,,,
-5.161,41.582,430622,,,,,,,,719.54187,,,,
16.292,41.084,561666,,,,,423.26996,,,,,,,
-5.139,41.493,430623,,,,,,,,693.41394,,,,
16.283,40.994,561667,,,,,607.81250,,,,,,,
-5.206,41.758,430620,,,,,,,,724.31909,,,,
16.310,41.264,561664,,,,,74.28928,,,,,,,
-5.183,41.670,430621,,,,,,,,779.56213,,,,
16.301,41.174,561665,,,,,218.82707,,,,,,,
-5.433,42.641,430610,,,,,,,,862.87537,,,,
16.256,40.724,561670,340.38043,,,,,,,,,,,
-5.410,42.552,430611,,,,,,,,824.18939,,,,
16.247,40.634,561671,343.26779,,,,,,,,,,,
-5.480,42.817,430608,,,,,,,,1088.62244,,,,
16.274,40.904,561668,,,,,452.93771,,,,,,,
-5.456,42.729,430609,,,,,,,,1050.30371,,,,
-3.787,58.038,463384,,,,,,,,,,,,
16.265,40.814,561669,240.10617,,,,,,,,,,,
-5.341,42.288,430614,,,,,,,,838.59644,,,,
-5.318,42.200,430615,,,,,,,,786.18243,,,,
-3.587,57.510,463390,,,,,,,,,,,,251.75999
-5.387,42.464,430612,,,,,,,,809.56451,,,,
-3.554,57.422,463391,,,,,,,,,,,,526.89081
16.101,39.100,561688,404.94336,,,,,,,,,,,
-5.364,42.376,430613,,,,,,,,827.56427,,,,
-3.653,57.686,463388,,,,,,,,,,,,
16.092,39.010,561689,,,,,,,,,,,,
-3.620,57.598,463389,,,,,,,,,,,,28.60000
16.051,38.558,561694,169.88295,,,,,,,,,,,
-3.993,58.566,463378,,,,,,,,,,,39.34794,
16.043,38.468,561695,55.97143,,,,,,,,,,,
-3.958,58.478,463379,,,,,,,,,,,121.88642,
16.068,38.739,561692,,,,,,,,,,,,
16.059,38.648,561693,518.72028,,,,,,,,,,,
16.151,39.642,561682,127.99978,,,,,,,,,,,
-3.855,58.214,463382,,,,,,,,,,,,198.69080
16.143,39.551,561683,253.62498,,,,,,,,,,,
-3.820,58.126,463383,,,,,,,,,,,,514.39703
16.168,39.822,561680,494.55469,,,,,,,,,,,
-3.923,58.390,463380,,,,,,,,,,,181.79857,
16.160,39.732,561681,317.01355,,,,,,,,,,,
-3.889,58.302,463381,,,,,,,,,,,,155.16000
16.117,39.281,561686,1029.11438,,,,,,,,,,,
16.109,39.190,561687,743.51337,,,,,,,,,,,
16.134,39.461,561684,387.81760,,,,,,,,,,,
16.126,39.371,561685,721.01337,,,,,,,,,,,
11.204,47.770,529386,,,,,671.75494,,,,,,,
11.202,47.680,529387,,,,,689.26550,,,,,,,
11.209,47.950,529384,,,,,714.38873,,,,,,,
11.207,47.860,529385,,,,,651.08990,,,,,,,
11.196,47.410,529390,,,,,1070.84363,,,,,,,
11.194,47.320,529391,,,,,1180.95862,,,,,,,
11.200,47.590,529388,,,,,727.07123,,,,,,,
11.198,47.500,529389,,,,,1057.18311,,,,,,,
11.222,48.490,529378,,,,,478.88474,,,,,,,
11.219,48.400,529379,,,,,507.46909,,,,,,,
11.226,48.670,529376,,,,,378.50638,,,,,,,
11.224,48.580,529377,,,,,449.20001,,,,,,,
11.213,48.130,529382,,,,,590.83801,,,,,,,
11.211,48.040,529383,,,,,543.67719,,,,,,,
11.217,48.310,529380,,,,,498.80835,,,,,,,
11.215,48.220,529381,,,,,518.83368,,,,,,,
11.172,46.330,529402,,,,,1604.13110,,,,,,,
11.170,46.240,529403,,,,,206.20969,,,,,,,
11.176,46.510,529400,,,,,1811.71375,,,,,,,
11.174,46.420,529401,,,,,1294.20789,,,,,,,
11.164,45.970,529406,,,,,1900.57520,,,,,,,
11.162,45.880,529407,,,,,959.98907,,,,,,,
11.168,46.150,529404,,,,,488.91168,,,,,,,
11.166,46.060,529405,,,,,685.86993,,,,,,,
11.188,47.050,529394,,,,,2294.55542,,,,,,,
11.186,46.960,529395,,,,,3033.26587,,,,,,,
11.192,47.230,529392,,,,,1547.30151,,,,,,,
11.190,47.140,529393,,,,,2614.27954,,,,,,,
11.180,46.690,529398,,,,,386.63852,,,,,,,
11.178,46.600,529399,,,,,256.57532,,,,,,,
11.184,46.870,529396,,,,,2160.53149,,,,,,,
11.182,46.780,529397,,,,,2133.52686,,,,,,,
11.277,50.648,529354,,,,,,,,,,569.92596,,
11.275,50.558,529355,,,,,,,,,,660.48236,,
11.282,50.828,529352,,,,,,,,,,404.90836,,
11.280,50.738,529353,,,,,,,,,,417.73450,,
11.267,50.288,529358,,,,,,,,,,361.71674,,
11.265,50.198,529359,,,,,,,,,,301.44000,,
11.272,50.468,529356,,,,,,,,,,671.03290,,
11.270,50.378,529357,,,,,,,,,,537.46417,,
11.297,51.367,529346,,,,,,,,,,164.58644,,
11.295,51.277,529347,,,,,,,,,,274.73087,,
11.302,51.546,529344,,,,,,,,,,355.83322,,
11.300,51.457,529345,,,,,,,,,,164.70963,,
11.287,51.007,529350,,,,,,,,,,362.42087,,
11.285,50.917,529351,,,,,,,,,,374.50751,,
11.292,51.187,529348,,,,,,,,,,211.30319,,
11.290,51.097,529349,,,,,,,,,,213.60078,,
11.239,49.209,529370,,,,,412.48993,,,,,,,
11.237,49.119,529371,,,,,496.33847,,,,,,,
11.244,49.389,529368,,,,,386.42401,,,,,,,
11.242,49.299,529369,,,,,412.27338,,,,,,,
11.230,48.850,529374,,,,,473.79333,,,,,,,
11.228,48.760,529375,,,,,394.78513,,,,,,,
11.235,49.029,529372,,,,,520.92639,,,,,,,
11.233,48.940,529373,,,,,531.44000,,,,,,,
11.258,49.929,529362,,,,,439.68845,,,,,,,
11.256,49.839,529363,,,,,456.08826,,,,,,,
11.263,50.108,529360,,,,,,,,,,322.64001,,
11.260,50.019,529361,,,,,478.29172,,,,,,,
11.249,49.569,529366,,,,,353.57199,,,,,,,
11.246,49.479,529367,,,,,334.90503,,,,,,,
11.253,49.749,529364,,,,,497.52731,,,,,,,
11.251,49.659,529365,,,,,467.51627,,,,,,,
11.362,53.523,529322,,,,,,,,,,45.93933,,
11.359,53.433,529323,,,,,,,,,,36.15220,,
11.368,53.703,529320,,,,,,,,,,56.25007,,
11.365,53.613,529321,,,,,,,,,,48.48537,,
11.351,53.164,529326,,,,,,,,,,23.76965,,
11.348,53.074,529327,,,,,,,,,,15.30798,,
11.356,53.344,529324,,,,,,,,,,61.40940,,
11.353,53.254,529325,,,,,,,,,,22.15280,,
11.373,53.883,529318,,,,,,,,,,42.86497,,
11.371,53.793,529319,,,,,,,,,,56.84073,,
11.376,53.972,529317,,,,,,,,,,,,
11.318,52.086,529338,,,,,,,,,,123.52225,,
11.315,51.996,529339,,,,,,,,,,76.22630,,
11.323,52.265,529336,,,,,,,,,,107.92116,,
11.320,52.175,529337,,,,,,,,,,157.51987,,
11.307,51.726,529342,,,,,,,,,,166.56352,,
11.305,51.636,529343,,,,,,,,,,285.56000,,
11.313,51.906,529340,,,,,,,,,,180.72995,,
11.310,51.816,529341,,,,,,,,,,121.93958,,
11.339,52.804,529330,,,,,,,,,,54.07236,,
11.337,52.715,529331,,,,,,,,,,32.45842,,
11.345,52.984,529328,,,,,,,,,,27.05455,,
11.342,52.894,529329,,,,,,,,,,18.78360,,
11.329,52.445,529334,,,,,,,,,,58.30303,,
11.326,52.355,529335,,,,,,,,,,56.52855,,
11.334,52.625,529332,,,,,,,,,,39.33253,,
11.331,52.535,529333,,,,,,,,,,74.43102,,
5.545,43.716,496490,,,,,,,,259.11340,,,,
5.552,43.626,496491,,,,,,,,357.58939,,,,
5.531,43.896,496488,,,,,,,,599.46069,,,,
5.538,43.806,496489,,,,,,,,607.70551,,,,
5.572,43.356,496494,,,,,,,,574.24854,,,,
5.579,43.266,496495,,,,,,,,280.30643,,,,
5.559,43.536,496492,,,,,,,,447.19458,,,,
5.566,43.446,496493,,,,,,,,292.74628,,,,
5.489,44.436,496482,,,,,,,,1106.46106,,,,
5.496,44.346,496483,,,,,,,,764.07501,,,,
5.474,44.616,496480,,,,,,,,755.79907,,,,
5.481,44.526,496481,,,,,,,,1177.26489,,,,
5.517,44.076,496486,,,,,,,,863.31354,,,,
5.524,43.986,496487,,,,,,,,924.52979,,,,
5.503,44.256,496484,,,,,,,,1079.02148,,,,
5.510,44.166,496485,,,,,,,,1239.07471,,,,
5.586,43.176,496496,,,,,,,,211.69783,,,,
5.308,46.594,496458,,,,,,,,187.40213,,,,
5.315,46.504,496459,,,,,,,,198.96545,,,,
5.292,46.774,496456,,,,,,,,183.90013,,,,
5.300,46.684,496457,,,,,,,,206.40106,,,,
5.339,46.235,496462,,,,,,,,288.79611,,,,
5.347,46.145,496463,,,,,,,,429.00757,,,,
5.323,46.414,496460,,,,,,,,231.67111,,,,
5.331,46.325,496461,,,,,,,,225.84836,,,,
5.243,47.313,496450,,,,,,,,234.32001,,,,
5.251,47.223,496451,,,,,,,,194.34201,,,,
5.226,47.492,496448,,,,,,,,265.11697,,,,
5.235,47.403,496449,,,,,,,,232.02126,,,,
5.276,46.953,496454,,,,,,,,180.12000,,,,
5.284,46.864,496455,,,,,,,,201.34303,,,,
5.259,47.133,496452,,,,,,,,184.42873,,,,
5.267,47.043,496453,,,,,,,,190.92979,,,,
5.430,45.156,496474,,,,,,,,976.29291,,,,
5.438,45.066,496475,,,,,,,,382.38116,,,,
5.415,45.336,496472,,,,,,,,412.62286,,,,
5.423,45.246,496473,,,,,,,,397.59692,,,,
5.460,44.796,496478,,,,,,,,1519.57092,,,,
5.467,44.706,496479,,,,,,,,950.11737,,,,
5.445,44.976,496476,,,,,,,,910.56885,,,,
5.452,44.886,496477,,,,,,,,1449.92725,,,,
5.370,45.875,496466,,,,,,,,195.65543,,,,
5.378,45.785,496467,,,,,,,,330.13821,,,,
5.355,46.055,496464,,,,,,,,250.02917,,,,
5.362,45.965,496465,,,,,,,,323.44589,,,,
5.400,45.516,496470,,,,,,,,515.20917,,,,
5.408,45.426,496471,,,,,,,,539.94086,,,,
5.385,45.695,496468,,,,,,,,223.14583,,,,
5.393,45.606,496469,,,,,,,,355.82608,,,,
5.035,49.467,496426,,,,,,,,229.83728,,,,
5.044,49.377,496427,,,,,,,,256.35376,,,,
5.016,49.646,496424,,,,,,,,156.66090,,,,
5.025,49.556,496425,,,,,,,,243.02361,,,,
5.071,49.108,496430,,,,,,,,219.02121,,,,
5.080,49.018,496431,,,,,,,,212.90796,,,,
5.053,49.287,496428,,,,,,,,207.32442,,,,
5.062,49.198,496429,,,,,,,,211.09442,,,,
4.998,49.825,496422,,,,,,,,226.49754,,,,
5.007,49.736,496423,,,,,,,,288.96878,,,,
5.176,48.031,496442,,,,,,,,392.55899,,,,
5.185,47.941,496443,,,,,,,,361.74133,,,,
5.159,48.210,496440,,,,,,,,264.20380,,,,
5.167,48.121,496441,,,,,,,,272.79593,,,,
5.210,47.672,496446,,,,,,,,399.55905,,,,
5.218,47.582,496447,,,,,,,,303.30984,,,,
5.193,47.851,496444,,,,,,,,410.88644,,,,
5.201,47.762,496445,,,,,,,,391.10614,,,,
5.107,48.749,496434,,,,,,,,250.34407,,,,
5.115,48.659,496435,,,,,,,,272.32956,,,,
5.089,48.928,496432,,,,,,,,220.15932,,,,
5.098,48.839,496433,,,,,,,,199.13785,,,,
5.142,48.390,496438,,,,,,,,316.78967,,,,
5.150,48.300,496439,,,,,,,,219.44197,,,,
5.124,48.569,496436,,,,,,,,259.93900,,,,
5.133,48.480,496437,,,,,,,,175.82231,,,,
11.145,51.009,528618,,,,,,,,,,186.85667,,
11.142,50.919,528619,,,,,,,,,,417.80884,,
11.149,51.189,528616,,,,,,,,,,137.55798,,
11.147,51.099,528617,,,,,,,,,,169.52872,,
11.136,50.649,528622,,,,,,,,,,471.39185,,
11.134,50.559,528623,,,,,,,,,,744.91779,,
11.140,50.829,528620,,,,,,,,,,386.68649,,
11.138,50.739,528621,,,,,,,,,,421.34464,,
11.163,51.728,528610,,,,,,,,,,238.33591,,
11.160,51.638,528611,,,,,,,,,,374.60138,,
11.167,51.907,528608,,,,,,,,,,91.07021,,
11.165,51.818,528609,,,,,,,,,,115.10944,,
11.154,51.368,528614,,,,,,,,,,211.20735,,
11.151,51.278,528615,,,,,,,,,,128.38727,,
11.158,51.548,528612,,,,,,,,,,390.40106,,
11.156,51.458,528613,,,,,,,,,,138.24001,,
11.110,49.570,528634,,,,,338.18356,,,,,,,
11.108,49.481,528635,,,,,323.60751,,,,,,,
11.115,49.750,528632,,,,,377.24893,,,,,,,
11.112,49.660,528633,,,,,335.71530,,,,,,,
11.102,49.211,528638,,,,,394.95999,,,,,,,
11.100,49.121,528639,,,,,474.05380,,,,,,,
11.106,49.391,528636,,,,,351.76001,,,,,,,
11.104,49.301,528637,,,,,335.64001,,,,,,,
11.127,50.290,528626,,,,,,,,,,341.12000,,
11.125,50.200,528627,,,,,,,,,,298.27310,,
11.131,50.469,528624,,,,,,,,,,776.35223,,
11.129,50.380,528625,,,,,,,,,,513.15436,,
11.119,49.930,528630,,,,,492.07681,,,,,,,
11.117,49.840,528631,,,,,493.41895,,,,,,,
11.123,50.110,528628,,,,,,,,,,332.41641,,
11.121,50.020,528629,,,,,533.07819,,,,,,,
11.221,53.884,528586,,,,,,,,,,57.13568,,
11.219,53.794,528587,,,,,,,,,,33.11523,,
11.224,53.974,528585,,,,,,,,,,-1.07287,,
11.211,53.525,528590,,,,,,,,,,52.86785,,
11.209,53.435,528591,,,,,,,,,,22.97067,,
11.216,53.704,528588,,,,,,,,,,67.72023,,
11.214,53.615,528589,,,,,,,,,,75.55733,,
11.240,54.513,528579,,,,,,,,,,,,
11.237,54.423,528580,,,,,,,,,,2.89683,,
11.181,52.447,528602,,,,,,,,,,57.04122,,
11.179,52.357,528603,,,,,,,,,,119.53812,,
11.186,52.626,528600,,,,,,,,,,69.58445,,
11.184,52.536,528601,,,,,,,,,,62.32200,,
11.172,52.087,528606,,,,,,,,,,167.56833,,
11.170,51.997,528607,,,,,,,,,,83.06714,,
11.177,52.267,528604,,,,,,,,,,156.89236,,
11.174,52.177,528605,,,,,,,,,,120.07872,,
11.201,53.165,528594,,,,,,,,,,18.91961,,
11.199,53.076,528595,,,,,,,,,,13.58684,,
11.206,53.345,528592,,,,,,,,,,22.36430,,
11.204,53.255,528593,,,,,,,,,,39.45446,,
11.191,52.806,528598,,,,,,,,,,21.33623,,
11.189,52.716,528599,,,,,,,,,,40.14802,,
11.196,52.986,528596,,,,,,,,,,15.75741,,
11.194,52.896,528597,,,,,,,,,,28.36101,,
5.393,44.071,495754,,,,,,,,662.45679,,,,
5.400,43.981,495755,,,,,,,,882.50409,,,,
5.378,44.251,495752,,,,,,,,823.13422,,,,
5.385,44.161,495753,,,,,,,,1023.54645,,,,
5.421,43.711,495758,,,,,,,,171.30563,,,,
5.428,43.621,495759,,,,,,,,449.71997,,,,
5.407,43.891,495756,,,,,,,,390.88959,,,,
5.414,43.801,495757,,,,,,,,635.94556,,,,
5.334,44.791,495746,,,,,,,,754.30542,,,,
5.341,44.701,495747,,,,,,,,1029.96460,,,,
5.319,44.970,495744,,,,,,,,1247.53040,,,,
5.326,44.881,495745,,,,,,,,1461.75403,,,,
5.363,44.431,495750,,,,,,,,463.53912,,,,
5.371,44.341,495751,,,,,,,,762.98145,,,,
5.349,44.611,495748,,,,,,,,1103.21912,,,,
5.356,44.521,495749,,,,,,,,936.34723,,,,
5.449,43.350,495762,,,,,,,,137.50340,,,,
5.456,43.260,495763,,,,,,,,450.64160,,,,
5.435,43.531,495760,,,,,,,,193.00278,,,,
5.442,43.441,495761,,,,,,,,257.24738,,,,
5.463,43.170,495764,,,,,,,,,,,,
5.144,46.948,495722,,,,,,,,178.89891,,,,
5.153,46.858,495723,,,,,,,,200.21005,,,,
5.128,47.127,495720,,,,,,,,214.15495,,,,
5.136,47.037,495721,,,,,,,,177.11684,,,,
5.177,46.588,495726,,,,,,,,201.38622,,,,
5.186,46.499,495727,,,,,,,,205.20160,,,,
5.161,46.768,495724,,,,,,,,208.85066,,,,
5.169,46.678,495725,,,,,,,,206.45001,,,,
5.077,47.666,495714,,,,,,,,384.57944,,,,
5.086,47.576,495715,,,,,,,,410.21423,,,,
5.060,47.846,495712,,,,,,,,439.00742,,,,
5.068,47.756,495713,,,,,,,,449.11957,,,,
5.111,47.307,495718,,,,,,,,218.69978,,,,
5.119,47.217,495719,,,,,,,,214.41235,,,,
5.094,47.486,495716,,,,,,,,326.16089,,,,
5.103,47.397,495717,,,,,,,,256.18857,,,,
5.273,45.510,495738,,,,,,,,488.35281,,,,
5.280,45.420,495739,,,,,,,,460.65277,,,,
5.257,45.690,495736,,,,,,,,376.20068,,,,
5.265,45.600,495737,,,,,,,,229.80493,,,,
5.303,45.150,495742,,,,,,,,290.39432,,,,
5.311,45.060,495743,,,,,,,,244.10138,,,,
5.288,45.330,495740,,,,,,,,377.00760,,,,
5.296,45.240,495741,,,,,,,,675.28192,,,,
5.210,46.229,495730,,,,,,,,226.30992,,,,
5.218,46.139,495731,,,,,,,,259.84573,,,,
5.194,46.409,495728,,,,,,,,216.47882,,,,
5.202,46.319,495729,,,,,,,,225.02885,,,,
5.242,45.870,495734,,,,,,,,215.10129,,,,
5.249,45.780,495735,,,,,,,,202.03062,,,,
5.226,46.049,495732,,,,,,,,289.62650,,,,
5.234,45.959,495733,,,,,,,,317.65515,,,,
4.859,49.819,495690,,,,,,,,257.51624,,,,
4.869,49.729,495691,,,,,,,,236.67271,,,,
4.840,49.998,495688,,,,,,,,,,,,348.46402
4.849,49.909,495689,,,,,,,,348.90057,,,,
4.897,49.460,495694,,,,,,,,191.14865,,,,
4.906,49.371,495695,,,,,,,,155.22768,,,,
4.878,49.640,495692,,,,,,,,242.50357,,,,
4.888,49.550,495693,,,,,,,,243.44109,,,,
4.820,50.178,495686,,,,,,,,,,,,128.79243
4.830,50.088,495687,,,,,,,,,,,,150.24861
5.007,48.384,495706,,,,,,,,296.15369,,,,
5.016,48.294,495707,,,,,,,,274.64294,,,,
4.989,48.563,495704,,,,,,,,207.94269,,,,
4.998,48.474,495705,,,,,,,,215.48077,,,,
5.042,48.025,495710,,,,,,,,342.57813,,,,
5.051,47.935,495711,,,,,,,,357.26541,,,,
5.025,48.205,495708,,,,,,,,398.19073,,,,
5.033,48.115,495709,,,,,,,,363.70712,,,,
4.934,49.102,495698,,,,,,,,196.17432,,,,
4.944,49.012,495699,,,,,,,,165.40614,,,,
4.916,49.281,495696,,,,,,,,221.00125,,,,
4.925,49.191,495697,,,,,,,,143.29842,,,,
4.971,48.743,495702,,,,,,,,200.14804,,,,
4.980,48.653,495703,,,,,,,,170.44905,,,,
4.953,48.922,495700,,,,,,,,198.36401,,,,
4.962,48.833,495701,,,,,,,,140.23349,,,,
0.355,40.450,462850,,,,113.35189,,,,,,,,
0.369,40.360,462851,,,,251.07481,,,,,,,,
0.328,40.629,462848,,,,,,,,287.47241,,,,
0.341,40.539,462849,,,,187.90059,,,,,,,,
0.382,40.270,462852,,,,,,,,,,,,
16.320,41.354,561663,,,,,,,,,,,,
17.078,47.728,561592,,,,,111.84000,,,,,,,
17.102,47.907,561590,,,,,125.42033,,,,,,,
17.090,47.818,561591,,,,,120.94528,,,,,,,
17.127,48.086,561588,,,,,134.03159,,,,,,,
17.115,47.997,561589,,,,,129.86635,,,,,,,
17.711,51.841,561546,,,,,,,,,,152.76512,,
17.696,51.751,561547,,,,,,,,,,161.90015,,
17.742,52.019,561544,,,,,,,,,,81.15500,,
17.727,51.930,561545,,,,,,,,,,130.34747,,
17.651,51.483,561550,,,,,,,,,,135.98599,,
17.636,51.394,561551,,,,,,,,,,203.53413,,
17.681,51.662,561548,,,,,,,,,,153.69571,,
17.666,51.573,561549,,,,,,,,,,114.87222,,
17.836,52.555,561538,,,,,,,,,,96.46800,,
17.820,52.466,561539,,,,,,,,,,110.59278,,
17.868,52.733,561536,,,,,,,,,,105.12441,,
17.852,52.644,561537,,,,,,,,,,146.03716,,
17.773,52.198,561542,,,,,,,,,,73.70209,,
17.758,52.108,561543,,,,,,,,,,80.22602,,
17.805,52.376,561540,,,,,,,,,,105.10471,,
17.789,52.287,561541,,,,,,,,,,98.34900,,
17.475,50.411,561562,,,,,,,,,,260.74533,,
17.461,50.322,561563,,,,,,,,,,299.04684,,
17.504,50.590,561560,,,,,,,,,,207.50342,,
17.489,50.501,561561,,,,,,,,,,184.53018,,
17.447,50.233,561564,,,,,,,,,,534.54218,,
17.591,51.126,561554,,,,,,,,,,160.06558,,
17.576,51.037,561555,,,,,,,,,,157.75612,,
17.621,51.305,561552,,,,,,,,,,188.58539,,
17.606,51.215,561553,,,,,,,,,,188.30426,,
17.533,50.769,561558,,,,,,,,,,164.15511,,
17.518,50.679,561559,,,,,,,,,,206.99866,,
17.562,50.947,561556,,,,,,,,,,157.83179,,
17.547,50.858,561557,,,,,,,,,,137.92302,,
18.243,54.696,561514,,,,,,,,,,68.65897,,
18.225,54.607,561515,,,,,,,,,,26.44309,,
18.279,54.875,561512,,,,,,,,,,,,
18.261,54.785,561513,,,,,,,,,,1.82507,,
18.172,54.339,561518,,,,,,,,,,254.82892,,
18.154,54.250,561519,,,,,,,,,,177.46573,,
18.207,54.518,561516,,,,,,,,,,137.66382,,
18.190,54.429,561517,,,,,,,,,,186.33365,,
17.966,53.269,561530,,,,,,,,,,96.96746,,
17.950,53.180,561531,,,,,,,,,,69.13405,,
18.000,53.447,561528,,,,,,,,,,107.54794,,
17.983,53.358,561529,,,,,,,,,,87.74644,,
17.901,52.912,561534,,,,,,,,,,95.86562,,
17.885,52.823,561535,,,,,,,,,,121.06388,,
17.933,53.090,561532,,,,,,,,,,81.96747,,
17.917,53.001,561533,,,,,,,,,,81.29147,,
18.102,53.983,561522,,,,,,,,,,117.74100,,
18.085,53.893,561523,,,,,,,,,,143.58162,,
18.137,54.161,561520,,,,,,,,,,187.06308,,
18.119,54.072,561521,,,,,,,,,,163.33669,,
18.034,53.626,561526,,,,,,,,,,125.34540,,
18.017,53.537,561527,,,,,,,,,,114.98700,,
18.068,53.804,561524,,,,,,,,,,125.46763,,
18.051,53.715,561525,,,,,,,,,,130.11923,,
10.972,42.363,528714,,,,,,,,,,,,
10.970,42.273,528715,,,,,,,,,,,,
10.984,43.086,528706,,,,,587.01544,,,,,,,
10.982,42.996,528707,,,,,76.46931,,,,,,,
10.987,43.266,528704,,,,,311.75064,,,,,,,
10.985,43.176,528705,,,,,813.76691,,,,,,,
10.978,42.725,528710,,,,,8.07958,,,,,,,
10.976,42.634,528711,,,,,,,,,,,,
10.981,42.905,528708,,,,,95.30882,,,,,,,
10.979,42.815,528709,,,,,220.23604,,,,,,,
11.022,45.250,528682,,,,,27.87418,,,,,,,
11.020,45.160,528683,,,,,19.86656,,,,,,,
11.025,45.430,528680,,,,,47.89589,,,,,,,
11.023,45.340,528681,,,,,34.56110,,,,,,,
11.015,44.890,528686,,,,,17.71161,,,,,,,
11.013,44.800,528687,,,,,21.74955,,,,,,,
11.018,45.070,528684,,,,,18.44884,,,,,,,
11.017,44.980,528685,,,,,15.52248,,,,,,,
11.035,45.971,528674,,,,,1118.51526,,,,,,,
11.033,45.881,528675,,,,,192.32837,,,,,,,
11.039,46.151,528672,,,,,1925.38757,,,,,,,
11.037,46.061,528673,,,,,919.44714,,,,,,,
11.028,45.611,528678,,,,,1018.77002,,,,,,,
11.027,45.521,528679,,,,,242.86377,,,,,,,
11.032,45.791,528676,,,,,247.68666,,,,,,,
11.030,45.701,528677,,,,,1600.56738,,,,,,,
10.996,43.808,528698,,,,,168.11151,,,,,,,
